,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
151,Tin VIP Bạc,41329278,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hung-thai-phuong-tan-phong-9-prj-hung-thai/chuyen-ban-phu-my-dt-7x18m-9x18m-shr-gia-chi-26-ty-can-lh-pr41329278,126 m²,26 tỷ,Bắc,4 tầng,3 phòng,4 phòng,Sổ hồng,Đầy đủ.,"Chuyên bán biệt thự Hưng Thái Phú Mỹ Hưng, DT 7x18m, 9x18m SHR, giá chỉ 26 tỷ/căn. LH 0901 294 ***","Dự án Hưng Thái 1 & 2, Đường Hưng Thái, Phường Tân Phong, Quận 7, Hồ Chí Minh",20 m,7 m,Chưa Xác Thực,08/11/2024,15/11/2024,Bắc,Biet Thu
152,Tin VIP Bạc,39055150,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-hung-14-prj-khu-do-thi-him-lam-kenh-te/chuyen-ban-pho-q7-lk-lot-mart-dt-5x20-7-5x20m-10x20m-gia-16-ty-pr39055150,90 m²,"16,5 tỷ",Bắc,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Rổ hàng biệt thự Him Lam Kênh Tẻ, Quận 7. DT 5x20m, 7,5x20m, 10x20m, hầm 3 lầu thang máy, 16.5 tỷ","Dự án Him Lam Kênh Tẻ, Phường Tân Hưng, Quận 7, Hồ Chí Minh",16 m,6 m,Chưa Xác Thực,08/11/2024,15/11/2024,Nam,Biet Thu
153,Tin VIP Bạc,31416936,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-quoc-viet-phuong-phu-my-9-prj-khu-dan-cu-phu-my/chuyen-ban-pho-kdc-vph-q7-dt-6x21m-6x22m-10-5x21m-18x23m-shr-13-ty-can-pr31416936,126 m²,18 tỷ,Bắc,4 tầng,5 phòng,6 phòng,Sổ hồng riêng.,Full nội thất.,"Chuyên bán nhà phố - biệt thự KDC Phú Mỹ VPH Q7, DT 6x21m, 10,5x21m, SHR, 18 tỷ/căn","Dự án KDC Phú Mỹ, Đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,6 m,Chưa Xác Thực,08/11/2024,15/11/2024,Đông,Biet Thu
154,Tin VIP Bạc,39993843,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-nam-phu-villas/ro-hang-con-8-can-q7-dt-12x24m-288m2-shr-gia-33-ty-pr39993843,288 m²,"33,5 tỷ",Nam,3 tầng,5 phòng,6 phòng,Sổ đỏ chính chủ.,,"Rổ hàng còn 8 căn biệt thự Nam Phú Villas Trần Trọng Cung Q7, DT 12x24m (288m2), SHR, giá 33,5 tỷ","Dự án Nam Phu Villas, Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",12 m,12 m,Chưa Xác Thực,08/11/2024,15/11/2024,Nam,Biet Thu
155,Tin VIP Bạc,39993843,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-nam-phu-villas/ro-hang-con-8-can-q7-dt-12x24m-288m2-shr-gia-33-ty-pr39993843,288 m²,"33,5 tỷ",Nam,3 tầng,5 phòng,6 phòng,Sổ đỏ chính chủ.,,"Rổ hàng còn 8 căn biệt thự Nam Phú Villas Trần Trọng Cung Q7, DT 12x24m (288m2), SHR, giá 33,5 tỷ","Dự án Nam Phu Villas, Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",12 m,12 m,Chưa Xác Thực,08/11/2024,15/11/2024,Nam,Biet Thu
156,Tin VIP Bạc,40956859,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/ro-hang-08-dt-7x20m-10x20m-12x27m-gia-tu-15-ty-can-lh-pr40956859,140 m²,15 tỷ,Đông - Nam,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Rổ hàng 08 biệt thự Nine South, DT 7x20m, 10x20m, 12x27m giá từ 15 tỷ/căn. LH 0901 294 ***","Dự án Nine South Estates, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",20 m,7 m,Chưa Xác Thực,08/11/2024,15/11/2024,Tây - Bắc,Biet Thu
157,Tin VIP Bạc,37492118,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/gs-metro-ban-giam-35-pho-shophouse-13-9-ty-va-162m2-350m2-gia-19-ty-35-ty-pr37492118,200 m²,24 tỷ,Nam,4 tầng,5 phòng,6 phòng,Hợp đồng mua bán,,"Chuyên bán biệt thự GS Metro giá tốt nhất thị trường, DT 7x17m, 10x20m, 12,5x20m, giá 16 tỷ/SP","Dự án Zeitgeist City, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",60 m,7 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
158,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
159,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
160,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
161,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
162,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
163,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
164,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
165,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
166,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
167,Tin VIP Bạc,39120860,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bui-van-ba-phuong-tan-thuan-dong-1-prj-jamona-golden-silk/ban-8-can-bt-np-q7-dt-5x18m-5-4x20m-7-4x18m-13x18m-10x21m-shr-gia-12-ty-can-pr39120860,108 m²,"14,5 tỷ",Nam,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,"Bán 8 căn BT NP Jamona Golden Silk Q7 DT 5x18m, 5.4x20m, 7.4x18m, 13x18m, 10x21m SHR, giá 14,5 tỷ","Dự án Jamona Golden Silk, Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",22 m,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,Bắc,Biet Thu
168,Tin thường,40813771,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-long-thanh-3-prj-khu-do-thi-id-junction/ban-hoa-von-song-lap-170m2-tai-du-an-junciton-pr40813771?source=ad&adid=2643003,170 m²,"11,9 tỷ",,3 tầng,4 phòng,4 phòng,Hợp đồng mua bán,,Bán hoà vốn biệt thự song lập 170m2 tại dự án ID Junciton,"Dự án Khu đô thị ID Junction, Thị trấn Long Thành, Long Thành, Đồng Nai",,,Chưa Xác Thực,07/11/2024,07/12/2024,,Biet Thu
169,Tin VIP Bạc,41266752,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/truc-chinh-mat-tien-kinh-doanh-20m-rong-rai-5x15m-full-nt-gia-tot-huong-dong-nam-mat-pr41266752,75 m²,"9,1 tỷ",Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,Trục chính mặt tiền kinh doanh - đường 20m rộng rãi - 5x15m full NT - giá tốt - hướng Đông Nam mát,"Park Riverside Tân Cảng, Bưng Ông Thoàn, Phú Hữu, Quận 9, Hồ Chí Minh",20 m,5 m,TIN XÁC THỰC,08/11/2024,15/11/2024,,Biet Thu
170,Tin VIP Bạc,41155584,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-prj-mizuki-park/chinh-chu-ban-pho-nam-long-1-tret-1-lung-2-lau-dien-tich-su-dung-162m2-pr41155584,56 m²,"7,2 tỷ",Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Chính chủ bán nhà phố liền kề Mizuki Nam Long, nhà 1 trệt 1 lửng 2 lầu, diện tích sử dụng 162m2","Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",12 m,,Chưa Xác Thực,05/11/2024,20/11/2024,Nam,Biet Thu
171,Tin VIP Bạc,41023832,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-can-goc-2-mat-tien-khu-emart-dt-8-5-x-20-thang-may-pr41023832,170 m²,39 tỷ,,,,,,,"Bán căn biệt thự góc 2 mặt tiền đường khu Cityland Garden Emart, DT: 8.5 x 20m, thang máy","Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",,,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
172,Tin VIP Bạc,41470469,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-do-xuan-hop-phuong-an-phu-prj-the-global-city/-quan-2-mat-tien-gia-tot-chi-33-ty-can-thuong-mai-pr41470469,95 m²,Thỏa thuận,Đông - Nam,5 tầng,,,Đang chờ sổ,Cơ bản,"The Global City quận 2, mặt tiền Đỗ Xuân Hợp giá tốt chỉ 33 tỷ/căn thương mại","Dự án The Global City, Đường Đỗ Xuân Hợp, Phường An Phú, Quận 2, Hồ Chí Minh",,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,Đông - Nam,Biet Thu
173,Tin VIP Vàng,41053383,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/can-ban-can-xe-khe-vip-mat-tien-8m-gan-cong-vien-bien-ho-grand-world-duong-thong-gan-truong-hoc-pr41053383?source=ad&adid=2634189,136 m²,"15,5 tỷ",Tây - Nam,,,,Hợp đồng mua bán,Nhà thô 5 tầng,"Cần bán căn xẻ khe VIP mặt tiền 8m gần công viên, biển hồ, Grand World. Đường thông, gần trường học","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",13 m,8 m,Chưa Xác Thực,28/10/2024,12/11/2024,Tây - Nam,Biet Thu
174,Tin VIP Bạc,38167438,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-prj-an-phu-an-khanh/c-b-g-duong-tr-luu-qu-2-cu-tp-duc-tp-ho-chi-minh-pr38167438,200 m²,44 tỷ,,,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Cần bán nhà biệt thự gần đường Trần Lựu, phường An Phú (Quận 2) cũ TP. Thủ Đức, TP. Hồ Chí Minh","Dự án An Phú An Khánh, Phường An Phú, Quận 2, Hồ Chí Minh",,12 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
175,Tin VIP Bạc,38329534,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-tho-hoan-thien-full-noi-that-cao-cap-gia-10-2-ty-lh-0902-746-319-pr38329534,120 m²,11 tỷ,,,,,,Nhà thô.,"Biệt thự Sol Villas, hàng chuyển nhượng. DT: 120 - 500m2. Giá 11 tỷ - 48 tỷ. LH 0902.746,319","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,6 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
176,Tin VIP Bạc,41469469,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/-dat-vip-2-mat-tien216m2-12mx18m-tho-cu-dat-phong-chinh-phu-chi-18-5-ty-pr41469469,216 m²,"18,5 tỷ",Đông - Nam,2 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Nhà 2 tầng + lô đất VIP - 2 MT 216m2(12mx18m) - đất văn phòng chính phủ(Vạn Phúc City) - chỉ 18,5tỷ","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,12 m,Chưa Xác Thực,08/11/2024,18/11/2024,,Biet Thu
177,Tin VIP Bạc,38917810,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-lucasta-villa/ban-nhanh-can-song-lap-10x17-5m-gia-22-ty-full-noi-that-23-5-ty-he-pr38917810,175 m²,25 tỷ,Nam,,,,Sổ đỏ/ Sổ hồng,Không nội thất,Bán nhanh căn biệt thự song lập Lucasta 10x17.5m giá 25 tỷ. Trục đường 20m thoáng mát. Hướng Nam,"Dự án Lucasta Villa, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,15/11/2024,,Biet Thu
178,Tin VIP Bạc,41468457,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-2-phuong-phu-huu-2-prj-mega-village/chinh-chu-ban-khang-dien-dt-5x15m-6-7ty-7-5x12-8-5-ty-9x15-12-ty-10x15m-12-2-ty-pr41468457,75 m²,"6,7 tỷ",,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Chính chủ bán nhà Mega Village Khang Điền DT 5x15m 6.7tỷ, 7,5x12 8.5 tỷ, 9x15 12 tỷ, 10x15m 12.2 tỷ","Dự án Mega Village, Đường Vành Đai 2, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
179,Tin VIP Bạc,41435908,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-15a-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/nong-bong-tay-chu-gui-1-can-duy-nhat-so-3-so-ng-chot-68tr-m2-pr41435908,"155,4 m²","10,68 tỷ",,,,,Sổ đỏ/ Sổ hồng,,Chủ gửi 1 căn duy nhất Số 3 - đường 15A - Khu đô thị Đông Tăng Long - chốt 68tr/m2,"Đông Tăng Long, Số 3, Đường 15A, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
180,Tin VIP Bạc,41465497,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/-pho-bao-dau-tu-142m2-tho-4-btct-chi-nhinh-8-ty-pr41465497,142 m²,10 tỷ,Nam,,,,Hợp đồng mua bán,Không nội thất,Nhà phố Đông Tăng Long bao đầu tư 142m2 nhà thô 4 tầng BTCT chỉ nhỉnh 8 tỷ,"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,Nam,Biet Thu
181,Tin VIP Bạc,24939653,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phong-9-prj-phu-my-hung/gia-dinh-can-ban-quan-7-gia-re-co-hinh-anh-c-te-pr24939653,126 m²,28 tỷ,Nam,,,,,,"Hoàng Villa - Chuyên chuyển nhượng biệt thự Phú Mỹ Hưng, Quận 7, cập nhật 24/7, LH: 0898 999 ***","Dự án Phú Mỹ Hưng, Phường Tân Phong, Quận 7, Hồ Chí Minh",,7 m,Chưa Xác Thực,30/10/2024,14/11/2024,,Biet Thu
182,Tin VIP Bạc,41277481,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-duc-tho-phuong-7-10/-vang-6-tang-thang-may-8m-dai-22m-chi-34-ty-banh-dinh-gia-55-ty-pr41277481,176 m²,34 tỷ,,6 tầng,,,,,"Biệt thự vàng 6 tầng thang máy - 8m dài 22m - chủ bán chỉ 34 tỷ, bank định giá 55 tỷ","Đường Lê Đức Thọ, Phường 7, Gò Vấp, Hồ Chí Minh",,8 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
183,Tin VIP Bạc,41381531,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-7-phuong-tan-hung-14-prj-khu-do-thi-him-lam-kenh-te/chuyen-ban-pho-5x20m-7-5x20m-10x20m-co-thang-may-gia-15-9-ty-pr41381531,100 m²,"13,2 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Giá Tốt Tháng 11/2024 ! Biệt thự - Nhà phố - Him Lam Kênh Tẻ. 5x20m, 7,5x20m, 10x20m, Giá: 13.2 Tỷ","Dự án Him Lam Kênh Tẻ, Đường Số 7, Phường Tân Hưng, Quận 7, Hồ Chí Minh",16 m,5 m,Chưa Xác Thực,08/11/2024,15/11/2024,,Biet Thu
184,Tin VIP Bạc,36649314,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bat-nan-phuong-binh-trung-tay-prj-saigon-mystery-villas/chinh-chu-ban-can-bt-sg-296m2-dat-642m2-san-san-vuon-huong-dong-nam-lh-0948888399-pr36649314,162 m²,37 tỷ,Đông - Nam,4 tầng,5 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Bán biệt thự Đảo Kim Cương Q2/14x20m/280m2 giá 58 tỷ TL/9x18m/162m2 nhà phố 37 tỷ TL 0948 888 ***,"Dự án Saigon Mystery Villas, Đường Bát Nàn, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",30 m,9 m,Chưa Xác Thực,05/11/2024,13/11/2024,Đông - Nam,Biet Thu
185,Tin VIP Bạc,39778836,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/doc-quyen-ban-cat-lo-275m2-300m2-320m2-500m2-600m2-gia-tu-130-ty-pr39778836,325 m²,129 tỷ,Tây - Bắc,3 tầng,5 phòng,5 phòng,Đã có sổ đỏ vĩnh viễn,"Cao cấp, sang trọng, đẹp tuyệt.","Độc quyền bán cắt lỗ biệt thự Vinhomes Central Park 270m2, 300m2, 325m2, 368m2, 500m2 giá từ 129 tỷ","Dự án Vinhomes Central Park, Đường Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh",18 m,16 m,Chưa Xác Thực,07/11/2024,22/11/2024,Đông - Nam,Biet Thu
186,Tin VIP Bạc,41460703,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/ban-song-lap-ng-hung-loc-8x20-i-dien-chung-cu-cao-pr41460703,160 m²,"13,5 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,,"Bán biệt thự song lập khu Đô Thị Đông Tăng Long (hưng lộc) 8x20m, đối diện chung cư cao tầng","Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",12 m,8 m,Chưa Xác Thực,07/11/2024,17/11/2024,Nam,Biet Thu
187,Tin VIP Bạc,41460628,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-yen-phuong-tan-thoi-hoa/-pho-kieu-chau-au-tt-phu-can-goc-cong-vien-5x11m-5pn-dtsd-185m2-xe-hoi-ngu-trong-nha-pr41460628,"54,2 m²","8,3 tỷ",,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,Nhà phố kiểu Châu Âu TT Tân Phú - căn góc công viên 5x11m - 5PN DTSD 185m2 - Xe hơi ngủ trong nhà,"Đường Nguyễn Văn Yến, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
188,Tin VIP Bạc,37639507,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-pho-dong-village/hang-chuyen-nhuong-phodong-sol-villas-gia-cuc-tot-lh-0902-746-319-pr37639507,100 m²,"8,5 tỷ",,,,,,,"Nhiều căn chuyển nhượng Phodong - Sol Villas. DT: 100m2 - 500m2, từ 8.5 tỷ - 48 tỷ. LH: 0902 746 ***","Dự án Phố Đông Village , Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
189,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
190,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
