,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
153,Tin thường,41147282,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-cau-kho/-hxh-4x22m-tret-2-lau-st-gia-16-ty-tl-vi-tri-kinh-doanh-gan-mat-tien-duong-pr41147282,"86,6 m²",16 tỷ,,4 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà HXH 4x22m Trần Hưng Đạo trệt 2 lầu ST, giá 16 tỷ TL, vị trí kinh doanh gần mặt tiền đường","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",6 m,,TIN XÁC THỰC,12/11/2024,27/11/2024,,Nha Rieng
154,Tin thường,41359612,https://batdongsan.com.vn/ban-nha-rieng-duong-ton-that-tung-phuong-pham-ngu-lao-1/hem-vip-28-dt-4x19m-4-tang-gia-21-5-ty-tl-vi-tri-dac-dia-trung-tam-ben-thanh-pr41359612,76 m²,"21,5 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Hẻm VIP 28 Tôn Thất Tùng - DT: 4x19m - 4 tầng - Giá 21,5 tỷ TL - Vị trí đắc địa trung tâm Bến Thành","28, Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",,4 m,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
155,Tin thường,41252618,https://batdongsan.com.vn/ban-nha-rieng-phuong-6-13/chdv-b-thanh-13-phong-full-noi-that-79m2-11-5-ty-p6-pr41252618,79 m²,"11,5 tỷ",Tây,5 tầng,13 phòng,13 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp,CHDV Bình Thạnh 13 phòng - Full nội thất - 79m2 - 11.5 tỷ - P6,"Phường 6, Bình Thạnh, Hồ Chí Minh",3 m,5 m,TIN XÁC THỰC,11/11/2024,26/11/2024,,Nha Rieng
156,Tin thường,41073868,https://batdongsan.com.vn/ban-nha-rieng-duong-27-phuong-hiep-binh-chanh/-ban-khu-ben-song-27-va-pham-van-dong-gan-song-mat-me-90m2-pr41073868,90 m²,"9,6 tỷ",,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Nhà bán khu bên sông đường 27 và Phạm Văn Đồng gần sông mát mẻ 90m2,"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",,"4,5 m",TIN XÁC THỰC,07/11/2024,22/11/2024,,Nha Rieng
157,Tin thường,39969457,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-12-5/ban-dien-tich-lon-cu-xa-nguyen-trung-truc-3-thang-2-12-quan-10-ngang-6-x-19m-pr39969457,119 m²,"17,5 tỷ",,,,,,,Bán nhà diện tích lớn Cư Xá Nguyễn Trung Trực Đường 3 Tháng 2 Phường 12 Quận 10 ngang 6 x 19m,"Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",,,TIN XÁC THỰC,04/11/2024,14/11/2024,,Nha Rieng
158,Tin thường,41438496,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-tri-phuong-11-7/ban-moi-5-tang-tai-truoc-7m-o-to-quay-dau-thong-so-chuan-77m2-pr41438496,77 m²,"11,2 tỷ",,5 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Bán nhà mới 5 tầng tai Phan Văn Trị - Đường trước nhà 7m ô tô quay đầu - Thông số chuẩn 77m2,"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",7 m,"4,3 m",TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
159,Tin VIP Bạc,41495915,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-van-banh-phuong-13-9/phu-nhuan-4-5m-x-12m-5-tang-moi-dep-7-phong-ngu-san-dong-tien-pr41495915,49 m²,"7,99 tỷ",,5 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Phú Nhuận - Huỳnh Văn Bánh - 4.5m X 12m - nhà 5 tầng mới đẹp - 7 phòng ngủ - sẵn dòng tiền,"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",,"4,5 m",Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
160,Tin VIP Bạc,41435126,https://batdongsan.com.vn/ban-nha-rieng-phuong-hiep-binh-chanh/ban-chinh-chu-93m2-gia-chi-8-2-ty-vnd-re-nhieu-so-voi-toan-khu-ngang-hon-8m-pr41435126,93 m²,"8,2 tỷ",Tây - Bắc,2 tầng,4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà chính chủ 93m2, Hiệp Bình Chánh, giá chỉ 8,2 tỷ VND, rẻ nhiều so với toàn khu, ngang hơn 8m","Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",,"8,5 m",Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
161,Tin VIP Bạc,41343718,https://batdongsan.com.vn/ban-nha-rieng-duong-thich-quang-duc-phuong-5-16/ban-gap-hem-xe-hoi-p5-phu-nhuan-gia-2ty800-53m2-pr41343718,53 m²,"2,8 tỷ",,2 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán gấp nhà riêng hẻm xe hơi đường Thích Quảng Đức, P5, Phú Nhuận 53m2","Đường Thích Quảng Đức, Phường 5, Phú Nhuận, Hồ Chí Minh",5 m,4 m,Chưa Xác Thực,10/11/2024,17/11/2024,,Nha Rieng
162,Tin VIP Bạc,41495185,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-son-phuong-2-22/ngop-bank-ban-toa-bulding-mat-tien-dt-8-x-25m-ham-7t-hdt-130-tr-thang-gia-32-ty-pr41495185,180 m²,32 tỷ,,9 tầng,,,Sổ đỏ/ Sổ hồng,,"Ngộp bank - bán tòa building mặt tiền Lam Sơn, DT 8 x 25m, hầm + 7T, HĐT 130 tr/tháng - giá 32 tỷ","Đường Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh",,8 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
163,Tin VIP Bạc,41270929,https://batdongsan.com.vn/ban-nha-rieng-duong-so-7-phuong-linh-chieu/ban-pho-gan-truong-dh-su-pham-ky-thuat-thu-duc-5-4-x-27m-4-lau-14-5-ty-lh-pr41270929,145 m²,"14,5 tỷ",Đông - Nam,4 tầng,12 phòng,12 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà phố gần trường ĐH Sư Phạm Kỹ Thuật Thủ Đức 5,4 x 27m, 4 lầu 14,5 tỷ LH 0903 253 ***","Số 7, Linh Chiểu, Thủ Đức, Hồ Chí Minh",6 m,"5,4 m",TIN XÁC THỰC,11/11/2024,18/11/2024,,Nha Rieng
164,Tin VIP Bạc,41490159,https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-10-3/khong-co-can-thu-2-hxh-8-quan-3-dt-5x16m-3-tang-6-phong-ngu-vuong-vuc-pr41490159,80 m²,"19,5 tỷ",,3 tầng,6 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Không có căn thứ 2! HXH nhà Cách Mạng Tháng 8, Quận 3. DT 5x16m - 3 tầng - 6 phòng ngủ - vuông vức","Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh",,5 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
165,Tin VIP Bạc,41494741,https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-duc-thien-xa-binh-chanh-3/chu-ban-cat-lo-200-trieu-can-135m2-gia-820-trieu-pr41494741,135 m²,Thỏa thuận,,1 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chủ nhà bán cắt lỗ 200 triệu căn nhà, đường Đinh Đức Thiện, Bình Chánh. 135m2","Đường Đinh Đức Thiện, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",6 m,15 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
166,Tin VIP Bạc,41479265,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-1-23/ban-6-3-ty-71-8m2-4-phong-hem-xe-hoi-gia-6ty300tr-con-thuong-luong-shr-pr41479265,"71,8 m²","6,3 tỷ",,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà riêng đường Lê Văn Sỹ, 71,8m2, 4 phòng, hẻm xe hơi, 6tỷ300tr còn thương lượng SHR","Hẻm 236, Đường Lê Văn Sỹ, Phường 1, Tân Bình, Hồ Chí Minh",6 m,6 m,Chưa Xác Thực,09/11/2024,16/11/2024,,Nha Rieng
167,Tin VIP Bạc,41494556,https://batdongsan.com.vn/ban-nha-rieng-duong-so-8-phuong-binh-thuan-3/chinh-chu-ban-pho-5-tang-kdc-ly-phuc-man-co-thang-may-pr41494556,100 m²,"15,6 tỷ",,5 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ bán nhà phố 5 tầng KDC Lý Phục Man, có thang máy","Đường Số 8, Phường Bình Thuận, Quận 7, Hồ Chí Minh",,4 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
168,Tin VIP Bạc,40696207,https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-10-3/chinh-chu-ban-moi-gan-t8-dt-5-5-x-15m-pr40696207,72 m²,"11,2 tỷ",,,,,Sổ đỏ/ Sổ hồng,,"Chính chủ bán nhà mới gần đường Cách Mạng T8, DT 5,5 x 15m","Hẻm 372, Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
169,Tin VIP Bạc,41494194,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-12-8/ban-dep-chinh-chu-gia-re-tai-5-8-ty-64m2-pr41494194,64 m²,"5,8 tỷ",Đông - Nam,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,Bán nhà đẹp chính chủ giá rẻ tại đường Phan Huy Ích - 5.8 tỷ - 64m2,"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh","3,5 m",4 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
170,Tin VIP Bạc,41228636,https://batdongsan.com.vn/ban-nha-rieng-duong-hong-lac-phuong-10-10/chinh-chu-ban-hxh-10-tan-binh-4-5-x-22-105m2-chi-nhinh-9-ty-pr41228636,105 m²,"9,5 tỷ",,4 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ bán nhà HXH Hồng Lạc, phường 10, Tân Bình, 4,5 x 22m - 105m2, chỉ nhỉnh 9 tỷ","Đường Hồng Lạc, Phường 10, Tân Bình, Hồ Chí Minh",4 m,"4,3 m",TIN XÁC THỰC,11/11/2024,18/11/2024,,Nha Rieng
171,Tin VIP Bạc,41186631,https://batdongsan.com.vn/ban-nha-rieng-duong-so-6-phuong-binh-hung-hoa-b/-tan-4m-x-15m-1-tret-1-lung-3-lau-co-thang-may-450kg-huong-dong-tu-trach-pr41186631,60 m²,"5,5 tỷ",Đông,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,NHÀ BÌNH TÂN (4m x 15m) 1 TRỆT 1 LỬNG 3 LẦU. CÓ THANG MÁY 450KG. NGAY NGÃ TƯ GÒ MÂY. HƯỚNG ĐÔNG !!!,"Đường Số 6, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",7 m,4 m,Chưa Xác Thực,11/11/2024,18/11/2024,Đông,Nha Rieng
172,Tin VIP Bạc,41493581,https://batdongsan.com.vn/ban-nha-rieng-duong-thang-long-1-phuong-4-20/hang-sieu-hiem-khu-san-bay-hem-6m-4-tb-dt-4-1x15-tret-3-lau-pr41493581,"61,5 m²","11,2 tỷ",,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,"Hàng siêu hiếm khu sân bay, hẻm 6m đường Thăng Long phường 4, TB, DT 4,1x15m, trệt 3 lầu","Đường Thăng Long, Phường 4, Tân Bình, Hồ Chí Minh",6 m,"4,1 m",Chưa Xác Thực,11/11/2024,21/11/2024,,Nha Rieng
173,Tin VIP Bạc,40054863,https://batdongsan.com.vn/ban-nha-rieng-duong-huong-lo-2-phuong-binh-tri-dong-a/-ban-tan-full-noi-that-4m-x-15m-5pn-6wc-nhua-8m-pr40054863,60 m²,"6,5 tỷ",Đông,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,Nhà bán Bình Tân - full nội thất - 4m x 15m (5PN + 6WC) - đường nhựa 8m - vị trí đa tiện ích,"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",8 m,4 m,Chưa Xác Thực,11/11/2024,18/11/2024,Đông,Nha Rieng
174,Tin VIP Bạc,41493343,https://batdongsan.com.vn/ban-nha-rieng-duong-cao-thang-phuong-4-12/-hem-vip-10x16m-tret-2-lau-st-trung-tam-quan-3-gia-31-ty-tl-pr41493343,160 m²,31 tỷ,,3 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,"Nhà hẻm Vip đường Cao Thắng 10x16m, trệt 2 lầu ST trung tâm Quận 3, giá 31 tỷ TL","Đường Cao Thắng, Phường 4, Quận 3, Hồ Chí Minh",6 m,12 m,Chưa Xác Thực,11/11/2024,21/11/2024,,Nha Rieng
175,Tin VIP Bạc,41336439,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-dau-phuong-11-7/chinh-chu-ban-11-binh-thanh-gia-3ty560-voi-dien-tich-65m2-vuong-vuc-shr-pr41336439,"65,9 m²","3,56 tỷ",,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ bán nhà Nguyễn Văn Đậu phường 11 Bình Thạnh, diện tích 65,9m2 vuông vức. SHR Giá 3Tỷ560","Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",5 m,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
176,Tin VIP Bạc,41484718,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-10-8/hiem-gap-ban-chu-giam-1ty-chi-hon-7ty-dep-lung-linh-hxh-10m-ngay-p10-go-vap-pr41484718,60 m²,"7,45 tỷ",Đông - Bắc,3 tầng,4 phòng,6 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,Hiếm - gấp bán chủ giảm 1tỷ chỉ hơn 7tỷ nhà đẹp lung linh HXH 10m ngay Quang Trung P10 Gò Vấp,"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",10 m,4 m,Chưa Xác Thực,10/11/2024,17/11/2024,,Nha Rieng
177,Tin VIP Bạc,41492571,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-gia-tri-phuong-25/-can-ban-nh-hxh-quan-binh-thanh-dt-72m2-3-lau-thiet-ke-dep-pr41492571,72 m²,"15,2 tỷ",,4 tầng,,,,,"Nhà cần bán nhanh nhà HXH đường Nguyễn Gia Trí Quận Bình Thạnh. DT 72m2, 3 lầu, thiết kế đẹp","Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",,4 m,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
178,Tin thường,41458547,https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-17-1/-canh-q1-gia-soc-ban-hem-sang-p17-bt-4x16-so-dep-cn-65m2-vi-tri-tot-pr41458547,65 m²,14 tỷ,,3 tầng,4 phòng,4 phòng,Sổ hồng,,"Nhà cạnh Q1 giá sốc! Bán nhà hẻm sang Xô Viết Nghệ Tĩnh P17 BT 4,1x16m sổ đẹp CN 65m2 vị trí tốt","Đường Xô Viết Nghệ Tĩnh, Phường 17, Bình Thạnh, Hồ Chí Minh",,,TIN XÁC THỰC,07/11/2024,17/11/2024,,Nha Rieng
179,Tin thường,41296450,https://batdongsan.com.vn/ban-nha-rieng-duong-cao-thang-phuong-12-5/chinh-chu-can-ban-hxh-8m-gan-khu-ha-do-dt-6x19m-hdt-30tr-gia-19-ty-tl-pr41296450,"108,8 m²",19 tỷ,,2 tầng,,,Sổ đỏ/ Sổ hồng,,Chính chủ cần bán nhà HXH 8m Cao Thắng gần khu Hà Đô - DT: 6x19m - HĐT 30tr/tháng - giá: 19 tỷ TL,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",8 m,,TIN XÁC THỰC,02/11/2024,13/11/2024,,Nha Rieng
180,Tin thường,41154087,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-nguyen-cu-trinh/can-ban-gap-5x10m-ket-cau-ham-6-tang-dang-co-hdt-45tr-thang-gia-13-5ty-tl-pr41154087,"44,3 m²","13,5 tỷ",,6 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,,"Cần bán gấp nhà 5x9m đường Nguyễn Trãi, kết cấu hầm 6 tầng, đang có HDT 45tr/tháng, giá 13,5tỷ TL","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,27/11/2024,,Nha Rieng
181,Tin thường,41147282,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-cau-kho/-hxh-4x22m-tret-2-lau-st-gia-16-ty-tl-vi-tri-kinh-doanh-gan-mat-tien-duong-pr41147282,"86,6 m²",16 tỷ,,4 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà HXH 4x22m Trần Hưng Đạo trệt 2 lầu ST, giá 16 tỷ TL, vị trí kinh doanh gần mặt tiền đường","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",6 m,,TIN XÁC THỰC,12/11/2024,27/11/2024,,Nha Rieng
182,Tin thường,41359612,https://batdongsan.com.vn/ban-nha-rieng-duong-ton-that-tung-phuong-pham-ngu-lao-1/hem-vip-28-dt-4x19m-4-tang-gia-21-5-ty-tl-vi-tri-dac-dia-trung-tam-ben-thanh-pr41359612,76 m²,"21,5 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Hẻm VIP 28 Tôn Thất Tùng - DT: 4x19m - 4 tầng - Giá 21,5 tỷ TL - Vị trí đắc địa trung tâm Bến Thành","28, Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",,4 m,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
183,Tin thường,41252618,https://batdongsan.com.vn/ban-nha-rieng-phuong-6-13/chdv-b-thanh-13-phong-full-noi-that-79m2-11-5-ty-p6-pr41252618,79 m²,"11,5 tỷ",Tây,5 tầng,13 phòng,13 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp,CHDV Bình Thạnh 13 phòng - Full nội thất - 79m2 - 11.5 tỷ - P6,"Phường 6, Bình Thạnh, Hồ Chí Minh",3 m,5 m,TIN XÁC THỰC,11/11/2024,26/11/2024,,Nha Rieng
184,Tin thường,41073868,https://batdongsan.com.vn/ban-nha-rieng-duong-27-phuong-hiep-binh-chanh/-ban-khu-ben-song-27-va-pham-van-dong-gan-song-mat-me-90m2-pr41073868,90 m²,"9,6 tỷ",,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Nhà bán khu bên sông đường 27 và Phạm Văn Đồng gần sông mát mẻ 90m2,"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",,"4,5 m",TIN XÁC THỰC,07/11/2024,22/11/2024,,Nha Rieng
185,Tin thường,39969457,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-12-5/ban-dien-tich-lon-cu-xa-nguyen-trung-truc-3-thang-2-12-quan-10-ngang-6-x-19m-pr39969457,119 m²,"17,5 tỷ",,,,,,,Bán nhà diện tích lớn Cư Xá Nguyễn Trung Trực Đường 3 Tháng 2 Phường 12 Quận 10 ngang 6 x 19m,"Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",,,TIN XÁC THỰC,04/11/2024,14/11/2024,,Nha Rieng
186,Tin thường,41438496,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-tri-phuong-11-7/ban-moi-5-tang-tai-truoc-7m-o-to-quay-dau-thong-so-chuan-77m2-pr41438496,77 m²,"11,2 tỷ",,5 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Bán nhà mới 5 tầng tai Phan Văn Trị - Đường trước nhà 7m ô tô quay đầu - Thông số chuẩn 77m2,"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",7 m,"4,3 m",TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
187,Tin VIP Bạc,41490197,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-thuan-phuong-tan-phu-19/ban-can-hem-3-5-m-ong-moi-tinh-so-hong-rieng-pr41490197,48 m²,"5,2 tỷ",,,,,Sổ hồng,,"Bán căn nhà nhà hẻm 3.5 m đường Phú Thuận, Phường Tân Phú, nhà mới tinh, sổ hồng riêng","Đường Phú Thuận, Phường Tân Phú, Quận 7, Hồ Chí Minh","3,5 m",4 m,Chưa Xác Thực,11/11/2024,21/11/2024,,Nha Rieng
188,Tin VIP Bạc,41278275,https://batdongsan.com.vn/ban-nha-rieng-duong-nam-ky-khoi-nghia-phuong-vo-thi-sau/hem-4-5m-q-3-cach-mat-tien-50m-3-tang-dep-gia-5-ty-pr41278275,26 m²,"5,2 tỷ",Tây - Nam,3 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"Nhà mới đón Tết, hẻm 4,5m - NKKN Q.3, gần MT 50m, 3 lầu, giá 5,2 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh","4,5 m",,Chưa Xác Thực,11/11/2024,21/11/2024,,Nha Rieng
189,Tin VIP Bạc,41453186,https://batdongsan.com.vn/ban-nha-rieng-duong-chien-luoc-phuong-binh-tri-dong/-ban-giap-quan-6-4m-x-10m-1-tret-1-lau-2-phong-ngu-2-ve-sinh-hem-7m-pr41453186,40 m²,"2,7 tỷ",Đông,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Nhà bán Bình Trị Đông - giáp quận 6 (4m x 10m) 1 trệt 1 lầu 2 phòng ngủ 2 nhà vệ sinh | hẻm 7m,"Đường Chiến Lược, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",7 m,4 m,Chưa Xác Thực,07/11/2024,14/11/2024,Đông,Nha Rieng
190,Tin VIP Bạc,41491307,https://batdongsan.com.vn/ban-nha-rieng-duong-tinh-lo-10-phuong-binh-tri-dong/-chinh-chu-2-phong-ngu-hem-xe-hoi-40m2-10-gia-2-ty-2-pr41491307,40 m²,"2,2 tỷ",,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,NHÀ CHÍNH CHỦ - 2 PHÒNG NGỦ - HẺM XE HƠI - 40m2 - TỈNH LỘ 10 - GIÁ 2 TỶ 2,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",5 m,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
191,Tin VIP Bạc,41491044,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/ban-2-lau-moi-hoan-thien-hem-5m-xe-hoi-vao-thoai-mai-pr41491044,"19,5 m²","1,79 tỷ",,,,,,,BÁN NHÀ 2 LẦU MỚI HOÀN THIỆN HẺM 5M XE HƠI VÀO THOẢI MÁI,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
192,Tin VIP Bạc,41490983,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-thi-tran-nha-be/ban-hem-xe-hoi-toi-1806-be-pr41490983,80 m²,"6,8 tỷ",,,,,,,BÁN NHÀ HẺM XE HƠI TỚI NHÀ 1806 HUỲNH TẤN PHÁT. NHÀ BÈ.,"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
193,Tin VIP Bạc,41490901,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-thi-tran-nha-be/ban-hem-2174-be-pr41490901,48 m²,"4,58 tỷ",,,,,,,"Bán nhà Hẻm 2174 Huỳnh Tấn Phát, Thị Trấn Nhà Bè","Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
194,Tin VIP Bạc,41490485,https://batdongsan.com.vn/ban-nha-rieng-duong-79-1-phuong-phu-huu-2/chi-3-2-t-so-2-tang-hxh-thong-ngay-tp-thu-duc-quan-9-tp-hcm-pr41490485,54 m²,"3,2 tỷ",Đông - Bắc,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Chỉ 3,2 tỷ sở hữu nhà 2 tầng, HXH thông ngay phường Phú Hữu, TP. Thủ Đức (Quận 9), TP.HCM","Đường 79, Phường Phú Hữu, Quận 9, Hồ Chí Minh",5 m,"4,4 m",Chưa Xác Thực,11/11/2024,21/11/2024,Đông - Bắc,Nha Rieng
195,Tin VIP Bạc,41489963,https://batdongsan.com.vn/ban-nha-rieng-duong-so-3-phuong-phu-huu-2/di-dinh-cu-can-ban-gap-3-q9-pr41489963,97 m²,"4,85 tỷ",Bắc,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Đi định cư cần bán gấp nhà đường Số 3, Phú Hữu, Q9","Đường Số 3, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,"4,12 m",Chưa Xác Thực,11/11/2024,21/11/2024,Bắc,Nha Rieng
196,Tin VIP Bạc,40860730,https://batdongsan.com.vn/ban-nha-rieng-duong-doan-thi-diem-phuong-1-22/ban-32-thit-p-1-q-phu-nhuan-45m2-1tret3lau-gia-9-ty-tl-pr40860730,45 m²,"8,2 tỷ",,4 tầng,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà 32 Đoàn Thị Điểm, P. 1, Q. Phú Nhuận 45m2 1 trệt 3 lầu giá 8,2 tỷ","32, Đường Đoàn Thị Điểm, Phường 1, Phú Nhuận, Hồ Chí Minh",,"3,6 m",Chưa Xác Thực,11/11/2024,18/11/2024,,Nha Rieng
197,Tin VIP Bạc,41489898,https://batdongsan.com.vn/ban-nha-rieng-duong-than-nhan-trung-phuong-13-10/ban-n-p-13-quan-tan-binh-hem-8m-4-tang-btct-gia-sieu-tot-13-ty-pr41489898,76 m²,13 tỷ,Tây,4 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà Thân Nhân Trung, P. 13, Quận Tân Bình, hẻm 8m, 4 tầng BTCT, giá siêu tốt 13 tỷ","Đường Thân Nhân Trung, Phường 13, Tân Bình, Hồ Chí Minh",8 m,"4,2 m",Chưa Xác Thực,11/11/2024,21/11/2024,,Nha Rieng
